2012.08.18,Arsenal,Sunderland,0,0
2012.08.18,Fulham,Norwich,5,0
2012.08.18,Newcastle,Tottenham,2,1
2012.08.18,QPR,Swansea,0,5
2012.08.18,Reading,Stoke,1,1
2012.08.18,WestBrom,Liverpool,3,0
2012.08.18,WestHam,AstonVilla,1,0
2012.08.19,ManCity,Southampton,3,2
2012.08.19,Wigan,Chelsea,0,2
2012.08.20,Everton,ManUnited,1,0
2012.08.22,Chelsea,Reading,4,2
2012.08.25,AstonVilla,Everton,1,3
2012.08.25,Chelsea,Newcastle,2,0
2012.08.25,ManUnited,Fulham,3,2
2012.08.25,Norwich,QPR,1,1
2012.08.25,Southampton,Wigan,0,2
2012.08.25,Swansea,WestHam,3,0
2012.08.25,Tottenham,WestBrom,1,1
2012.08.26,Liverpool,ManCity,2,2
2012.08.26,Stoke,Arsenal,0,0
2012.09.01,ManCity,QPR,3,1
2012.09.01,Swansea,Sunderland,2,2
2012.09.01,Tottenham,Norwich,1,1
2012.09.01,WestBrom,Everton,2,0
2012.09.01,WestHam,Fulham,3,0
2012.09.01,Wigan,Stoke,2,2
2012.09.02,Liverpool,Arsenal,0,2
2012.09.02,Newcastle,AstonVilla,1,1
2012.09.02,Southampton,ManUnited,2,3
2012.09.15,Arsenal,Southampton,6,1
2012.09.15,AstonVilla,Swansea,2,0
2012.09.15,Fulham,WestBrom,3,0
2012.09.15,ManUnited,Wigan,4,0
2012.09.15,Norwich,WestHam,0,0
2012.09.15,QPR,Chelsea,0,0
2012.09.15,Stoke,ManCity,1,1
2012.09.15,Sunderland,Liverpool,1,1
2012.09.16,Reading,Tottenham,1,3
2012.09.17,Everton,Newcastle,2,2
2012.09.22,Chelsea,Stoke,1,0
2012.09.22,Southampton,AstonVilla,4,1
2012.09.22,Swansea,Everton,0,3
2012.09.22,WestBrom,Reading,1,0
2012.09.22,WestHam,Sunderland,1,1
2012.09.22,Wigan,Fulham,1,2
2012.09.23,Liverpool,ManUnited,1,2
2012.09.23,ManCity,Arsenal,1,1
2012.09.23,Newcastle,Norwich,1,0
2012.09.23,Tottenham,QPR,2,1
2012.09.29,Arsenal,Chelsea,1,2
2012.09.29,Everton,Southampton,3,1
2012.09.29,Fulham,ManCity,1,2
2012.09.29,ManUnited,Tottenham,2,3
2012.09.29,Norwich,Liverpool,2,5
2012.09.29,Reading,Newcastle,2,2
2012.09.29,Stoke,Swansea,2,0
2012.09.29,Sunderland,Wigan,1,0
2012.09.30,AstonVilla,WestBrom,1,1
2012.10.01,QPR,WestHam,1,2
2012.10.06,Chelsea,Norwich,4,1
2012.10.06,ManCity,Sunderland,3,0
2012.10.06,Swansea,Reading,2,2
2012.10.06,WestBrom,QPR,3,2
2012.10.06,WestHam,Arsenal,1,3
2012.10.06,Wigan,Everton,2,2
2012.10.07,Liverpool,Stoke,0,0
2012.10.07,Newcastle,ManUnited,0,3
2012.10.07,Southampton,Fulham,2,2
2012.10.07,Tottenham,AstonVilla,2,0
2012.10.20,Fulham,AstonVilla,1,0
2012.10.20,Liverpool,Reading,1,0
2012.10.20,ManUnited,Stoke,4,2
2012.10.20,Norwich,Arsenal,1,0
2012.10.20,Swansea,Wigan,2,1
2012.10.20,Tottenham,Chelsea,2,4
2012.10.20,WestBrom,ManCity,1,2
2012.10.20,WestHam,Southampton,4,1
2012.10.21,QPR,Everton,1,1
2012.10.21,Sunderland,Newcastle,1,1
2012.10.27,Arsenal,QPR,1,0
2012.10.27,AstonVilla,Norwich,1,1
2012.10.27,ManCity,Swansea,1,0
2012.10.27,Reading,Fulham,3,3
2012.10.27,Stoke,Sunderland,0,0
2012.10.27,Wigan,WestHam,2,1
2012.10.28,Chelsea,ManUnited,2,3
2012.10.28,Everton,Liverpool,2,2
2012.10.28,Newcastle,WestBrom,2,1
2012.10.28,Southampton,Tottenham,1,2
2012.11.03,Fulham,Everton,2,2
2012.11.03,ManUnited,Arsenal,2,1
2012.11.03,Norwich,Stoke,1,0
2012.11.03,Sunderland,AstonVilla,0,1
2012.11.03,Swansea,Chelsea,1,1
2012.11.03,Tottenham,Wigan,0,1
2012.11.03,WestHam,ManCity,0,0
2012.11.04,Liverpool,Newcastle,1,1
2012.11.04,QPR,Reading,1,1
2012.11.05,WestBrom,Southampton,2,0
2012.11.10,Arsenal,Fulham,3,3
2012.11.10,AstonVilla,ManUnited,2,3
2012.11.10,Everton,Sunderland,2,1
